session_date,equity,winner_id,variant,entry_mode,timeframe_label,layer_id,start_offset_min,cutoff,block_window,stop_loss_pct,take_profit_pct,cost_bps_per_side
2021-05-04,99904.41446732196,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-05,99030.59721422257,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-06,97687.62277373613,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-07,97636.86419327674,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-10,99085.17723890502,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-11,99606.36740612349,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-12,100054.26289163445,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-13,99703.96408319818,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-14,100383.86045065233,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-17,99905.71868457366,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-18,99404.44400326254,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-19,98619.87510786827,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-20,99530.73520006963,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-21,99588.20177066769,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-24,100044.78854433267,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-25,100044.78854433267,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-26,100044.78854433267,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-27,100044.78854433267,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-05-28,100044.78854433267,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-01,100109.82796860418,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-02,100109.82796860418,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-03,99628.66413344127,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-04,100134.71311684002,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-07,100134.71311684002,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-08,100382.24046386372,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-09,100382.24046386372,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-10,100471.97661561225,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-11,100471.97661561225,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-14,100471.97661561225,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-15,100471.97661561225,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-16,99912.49063670664,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-17,100319.89349861798,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-18,100134.03760931245,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-21,100008.90979537765,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-22,100008.90979537765,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-23,99793.8132230543,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-24,99793.8132230543,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-25,99793.8132230543,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-28,100181.61468094554,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-29,100181.61468094554,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-06-30,100181.61468094554,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-01,100181.61468094554,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-02,100181.61468094554,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-06,99954.90709313648,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-07,99686.19211483005,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-08,99463.39279734774,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-09,99622.30410284776,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-12,99622.30410284776,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-13,99348.20561780175,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-14,99393.21149640223,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-15,99893.55673503464,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-16,100237.46305671833,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-19,99134.30347252375,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-20,100404.49662277491,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-21,99715.99761930686,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-22,100047.24090676437,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-23,100047.24090676437,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-26,100047.24090676437,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-27,100138.77119612858,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-28,100610.31153402023,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-29,100361.94254184191,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-07-30,100354.83950320724,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-02,99950.0205563063,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-03,99001.45849123353,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-04,99001.45849123353,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-05,99001.45849123353,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-06,99001.45849123353,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-09,99001.45849123353,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-10,98956.46635161436,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-11,98956.46635161436,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-12,98975.41335378206,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-13,98975.41335378206,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-16,99047.91638185116,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-17,99259.36395091134,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-18,99259.36395091134,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-19,98192.74234020192,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-20,98289.77858519294,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-23,98953.10791287715,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-24,98880.49035073789,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-25,98880.49035073789,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-26,98976.11917794628,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-27,98976.00835007263,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-30,99493.64070759027,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-08-31,99286.01919163961,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-01,99286.01919163961,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-02,99286.01919163961,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-03,99319.18637847029,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-07,99319.18637847029,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-08,99308.13055324025,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-09,98651.66077677457,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-10,99674.47261857857,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-13,99789.34610320163,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-14,99786.18738949693,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-15,99786.18738949693,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-16,99997.36719206057,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-17,100526.3390942232,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-20,100675.31004131804,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-21,100267.96271912503,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-22,100576.22259419595,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-23,100652.0573350777,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-24,100652.0573350777,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-27,100116.05268368179,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-28,101089.07581282707,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-29,99119.7889609797,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-09-30,98207.22068321699,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-01,98665.15610608029,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-04,99372.20660127354,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-05,100249.73923365802,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-06,100651.11411443424,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-07,100408.89452561665,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-08,100595.1713917716,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-11,100523.0706526687,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-12,99826.25254941778,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-13,100092.16320680226,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-14,100672.75342963319,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-15,100963.57028162143,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-18,101899.3885895281,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-19,102070.69113264258,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-20,101737.61939351363,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-21,101737.61939351363,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-22,101737.61939351363,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-25,101737.61939351363,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-26,100984.02279082718,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-27,99930.84698232645,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-28,99564.82145758171,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-10-29,99564.82145758171,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-11-01,99564.82145758171,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-11-02,98981.42567667337,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-11-03,99238.36478731496,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-11-04,99742.13858627794,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-11-05,99074.02253524147,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-11-08,99074.02253524147,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-11-09,99091.986672978,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-11-10,98603.7384816892,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-11-11,98603.7384816892,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-11-12,98636.77100617706,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-11-15,98682.3416459762,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-11-16,99102.85951397824,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-11-17,98918.94222240725,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
2021-11-18,98486.49578303486,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_block_lunch_1130_1300,0,none,lunch_1130_1300,1.25,3.5,2.0
